UNITID,INSTNM,IALIAS,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,UEIS,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,DISAURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,INSTCAT,C00CARNEGIE,C21BASIC,CARNEGIEIC,CARNEGIESAEC,CARNEGIERSCH,CARNEGIESIZE,CARNEGIEALF,CARNEGIEAPM,CARNEGIEGPM,LANDGRNT,INSTSIZE,F1SYSTYP,F1SYSNAM,F1SYSCOD,CBSA,CBSATYPE,CSA,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID,DFRCUSCG
170541,Kalamazoo Valley Community College,,6767 West O Ave,Kalamazoo,MI,49003-4070,26,3,Dr. L Marshal Washington,President,2694884100,381850178,T41BJJ3F9JZ9,00694900,1,https://www.kvcc.edu/,https://www.kvcc.edu/admissions/,https://www.kvcc.edu/admissions/finaid/,https://kvcc.force.com/onlineapp/TX_SiteLogin?startURL=%2Fonlineapp%2FTargetX_Portal__PB,https://www.kvcc.edu/NetPrice/npcalc.htm,https://www.kvcc.edu/services/veterans/,https://www.kvcc.edu/athletics/pdf/SRTK.pdf,https://www.kvcc.edu/services/student_access/,4,2,1,4,1,2,40,1,2,-2,2,2,22,1,A,-2,-2,-2,1,1,1,1,1,4,40,2,2,4,-2,3,1,1,-2,2,3,2,-2,-2,28020,1,310,26077,Kalamazoo County,2604,-85.682144,42.225948,62,1
170550,Kellogg Community College,,450 North Ave,Battle Creek,MI,49017-3397,26,3,Paul Watson,President,2699653931,381942332,DPS5MMGN6GZ1,00227600,1,www.kellogg.edu/,www.kellogg.edu/admissions/,www.kellogg.edu/admissions/financial-aid/,https://apply.kellogg.edu/,https://secure.kellogg.edu/financial/netprice.html,kellogg.edu/admissions/registrar/tuition,https://kellogg.edu/about/student-consumer-information/,https://kellogg.edu/current-students/css/disability-services/,4,2,1,3,1,2,40,1,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,4,40,9,11,3,-2,3,1,2,-2,2,2,2,-2,-2,12980,1,310,26025,Calhoun County,2604,-85.177329,42.335638,83,2
170587,Kirtland Community College,,4800 W 4 Mile Road,Grayling,MI,49738,26,3,Dr. Gary Roberts,President,9892755000,381855318,HVF5N3DLM457,00717100,1,https://www.kirtland.edu/,https://kirtland.edu/admissions,https://www.kirtland.edu/paying-for-college,https://www.kirtland.edu/apply-now,https://www.kirtland.edu/static/net-price-calculator/,https://www.kirtland.edu/paying-for-college/veterans-educational-benefits,www.kirtland.edu/consumer-student-right-to-know-disclosure-information,www.kirtland.edu/disability-services,4,2,1,3,1,2,40,1,2,-2,2,2,42,1,A,-2,-2,-2,1,1,1,1,1,4,40,9,12,4,-2,2,1,2,-2,2,2,2,-2,-2,-2,-2,-2,26039,Crawford County,2601,-84.706254,44.601785,84,1
170611,Michigan College of Beauty-Monroe,,1020 S. Monroe St.,Monroe,MI,48161,26,3,Christine A Dagenais,President,7342418877,382015077,,02324500,1,https://michigancollegebeauty.com/,,,,https://michigancollegebeauty.com/netpricecalculator.html,,,https://michigancollegebeauty.com/,9,3,3,2,1,2,0,2,2,-2,2,2,23,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,Latress Beauty Academy Inc.,302780,33780,1,220,26115,Monroe County,2605,-83.407005,41.907014,33,2
170620,Lake Michigan College,LMC,2755 East Napier Avenue,Benton Harbor,MI,49022-1899,26,3,"Trevor A. Kubatzke, PhD",President,2699278100,381738980,CT89PKK5Q4G5,00227700,1,https://www.lakemichigancollege.edu/,https://www.lakemichigancollege.edu/mylmc/admissions-office,https://www.lakemichigancollege.edu/financial-aid,https://lakemichigancollege.my.site.com/apply/TX_SiteLogin?startURL=%2Fapply%2FTargetX_Portal__PB,https://www.lakemichigancollege.edu/NetPrice/npcalc.htm,https://www.lakemichigancollege.edu/audience/veterans,,https://www.lakemichigancollege.edu/mylmc/student-well-being-accessibility,4,2,1,3,1,2,40,1,2,-2,2,2,41,1,A,-2,-2,-2,1,1,1,1,1,4,40,14,2,4,-2,3,1,1,-2,2,2,2,-2,-2,35660,1,515,26021,Berrien County,2604,-86.393445,42.097276,172,1
170639,Lake Superior State University,,650 W Easterday Ave,Sault Ste Marie,MI,49783,26,3,Dr. David Travis,President,9066326841,381880022,Y4MEQDUAURQ5,00229300,1,www.lssu.edu/,www.lssu.edu/admissions/,www.lssu.edu/financial-aid/,www.lssu.edu/admissions/how-to-apply/,lssu.clearcostcalculator.com/student/default/netpricecalculator/survey,www.lssu.edu/registrar/veterans-educational-benefits-and-services/,,www.lssu.edu/academic-services/accessibility/,1,1,1,7,1,1,20,1,2,2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,2,22,22,15,5,3,2,3,2,-2,2,2,2,-2,-2,42300,2,-2,26033,Chippewa County,2601,-84.365573,46.492849,135,2
170657,Lansing Community College,LCC,610 N Capitol Ave,Lansing,MI,48933,26,3,Steven J. Robinson,President,5174831957,381787641,N7DBCAJAMQE6,00227800,1,https://www.lcc.edu/,https://www.lcc.edu/admissions-financial-aid/,https://www.lcc.edu/admissions-financial-aid/finaid/,https://www.lcc.edu/admissions-financial-aid/,https://www.lcc.edu/admissions-financial-aid/tuition-and-costs/net-price-calculator.html,https://www.lcc.edu/services/veterans/,https://www.lcc.edu/consumer-information/,https://www.lcc.edu/services/access/,4,2,1,3,1,2,40,1,2,-2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,4,40,4,11,4,-2,3,1,2,-2,2,3,2,-2,-2,29620,1,330,26065,Ingham County,2607,-84.551570,42.738435,67,2
170675,Lawrence Technological University,,21000 West Ten Mile Road,Southfield,MI,48075-1058,26,3,Tarek Sobh,President & CEO,2482044000,381369604,PF53FKHZST32,00227900,1,www.ltu.edu/,www.ltu.edu/futurestudents/,www.ltu.edu/financial_aid/,www.ltu.edu/futurestudents/apply.asp,ltu.studentaidcalculator.com/survey.aspx,www.ltu.edu/student-veteran-group,www.ltu.edu/provost-office/data,www.ltu.edu/disability-services,2,1,2,9,1,1,12,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,2,21,18,30,5,3,2,4,11,2,2,2,2,-2,-2,19820,1,220,26125,Oakland County,2612,-83.250030,42.474072,111,1
170736,M J Murphy Beauty College of Mount Pleasant,,201 W Broadway,Mount Pleasant,MI,48858,26,3,Brenda Brennan,Chief of Operations,9897738629,383437154,VK3YSZA8DTY5,01321800,1,mjmbc.net/,www.mjmbc.net/admission,www.mjmbc.net/financial-aid,,www.mjmbc.net/tuition,,,mjmbc.net/,9,3,3,2,1,2,0,2,2,-2,2,2,32,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,34380,2,394,26073,Isabella County,2602,-84.777927,43.604290,48,2
170790,Macomb Community College,,14500 E Twelve Mile Rd,Warren,MI,48088-3896,26,3,James Sawyer,President,5864457999,381717622,CLBAN68MDKP5,00890600,1,www.macomb.edu/,www.macomb.edu/admissions-aid/index.html,www.macomb.edu/admissions-aid/paying-for-college/contact-us.html,macomb.elluciancrmrecruit.com/Apply/Account/Create?_ga=2.67670353.1919249962.1698943758-1239300980.1693314924,www.macomb.edu/admissions-aid/paying-for-college/net-price-calculator.html,www.macomb.edu/admissions-aid/veteran-military-services/military-tuition-assistance.html,https://www.macomb.edu/about-macomb/consumer-information/index.html,www.macomb.edu/future-students/student-resources/counseling-academic-advising/special-services/index.html,4,2,1,3,1,2,40,1,2,-2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,4,40,4,1,4,-2,4,1,1,-2,2,4,2,-2,-2,19820,1,220,26099,Macomb County,2610,-82.972377,42.505990,67,2
170806,Madonna University,,36600 Schoolcraft Rd,Livonia,MI,48150-1176,26,3,Dr. B Christopher Dougherty,President,7344325300,381498763,UMTMQNPXWHR6,00228200,1,https://www.madonna.edu/,https://www.madonna.edu/admissions/,https://www.madonna.edu/tuition-and-financial-aid/,https://apply.madonna.edu/apply/,https://ww4.madonna.edu/NetPriceCalc_20/index.html,https://www.madonna.edu/admissions/veteran/,,https://www.madonna.edu/resources/counseling-and-disability-resources,2,1,2,9,1,1,11,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,2,21,19,15,6,-2,2,3,2,2,2,2,2,-2,-2,19820,1,220,26163,Wayne County,2612,-83.404722,42.384323,117,2
170967,Rochester University,,800 West Avon Road,Rochester Hills,MI,48307,26,3,Tom Rellinger,Interim President,2482182011,381619831,ZLCMHJG37KM8,00228800,1,rcu.edu/,https://rcu.edu/admissions/,https://rcu.edu/admissions/financial-aid/,https://rcu.edu/apply-now/,https://rcu.edu/admissions/net-price-calculator/,https://rcu.edu/admissions/financial-aid/financial-aid-for-veterans/,rcuwarriors.com/eada/2022-23-eada-report,https://rcu.edu/student-life/ada-accommodations/,2,1,2,7,1,1,20,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,2,33,22,15,4,-2,2,3,2,12,2,2,2,-2,-2,19820,1,220,26125,Oakland County,2610,-83.144959,42.667521,138,2
170976,University of Michigan-Ann Arbor,U of Michigan|U of M|Univ of Michigan|U Michigan Ann Arbor|University of Michigan Ann Arbor,1109 Geddes Avenue,Ann Arbor,MI,48109,26,3,Santa J. Ono,President,7347641817,386006309,GNJ7BBP73WE9,00232500,1,https://umich.edu/,https://admissions.umich.edu/,https://finaid.umich.edu/,https://admissions.umich.edu/apply,https://npc.collegeboard.org/app/umich,https://vets.umich.edu/,https://mgoblue.com/news/2024/6/5/general-eight-u-m-teams-post-perfect-multiyear-scores-in-apr-report,https://ssd.umich.edu/,1,1,1,9,1,1,11,1,2,1,1,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,15,15,6,5,1,5,5,1,1,2,5,2,-2,-2,11460,1,220,26161,Washtenaw County,2606,-83.734810,42.278374,89,1
171012,The Michigan Barber School,Michigan Barber School,8988-90 Grand River Avenue,Detroit,MI,48204-2244,26,3,Saul Green,Director,3138942300,381284777,M3U9UY9GB797,02361500,1,www.michiganbarberschool.org/,,,,michiganbarberschool.org/,,,michiganbarberschool.org/,5,2,2,4,1,2,0,2,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,19820,1,220,26163,Wayne County,2613,-83.128883,42.365023,10,2
171100,Michigan State University,MSU|Spartans|MI State University|State|MI State U,,East Lansing,MI,48824-1046,26,3,Kevin M Guskiewicz,President,5173551855,386005984,R28EKN92ZTZ9,00229000,1,https://www.msu.edu/,https://admissions.msu.edu/,https://www.finaid.msu.edu/,https://admissions.msu.edu/apply,https://msu.clearcostcalculator.com/student/default/netpricecalculator/survey,https://reg.msu.edu/ROInfo/VeteranInfo.aspx,https://ir.msu.edu/grad-rates,https://www.rcpd.msu.edu/services,1,1,1,9,1,1,11,1,2,2,1,2,13,1,A,-2,-2,-2,1,1,1,1,1,2,15,15,6,5,1,5,5,1,2,1,5,2,-2,-2,29620,1,330,26065,Ingham County,2607,-84.476111,42.732120,89,1
171128,Michigan Technological University,Michigan Tech|MTU|Michigan Tech University|Mich Tech|Michigan Technological Univ|Michigan Tech Univ|MT,1400 Townsend Drive,Houghton,MI,49931-1295,26,3,Richard J. Koubek,President,9064871885,386005955,GKMSN3DA6P91,00229200,1,https://www.mtu.edu/,https://www.mtu.edu/admissions/,https://www.mtu.edu/finaid/,https://www.mtu.edu/admissions/apply/,https://www.mtu.edu/admissions/financial/calculator/,https://www.mtu.edu/bot/governance/policies/chapter7/sections/7.01-7.05.html#residency,https://web3.ncaa.org/aprsearch/gsrsearch,https://www.mtu.edu/success/disability/,1,1,1,9,1,1,12,1,2,2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,2,16,16,30,5,1,3,5,11,11,2,3,2,-2,-2,26340,2,-2,26061,Houghton County,2601,-88.548092,47.118660,95,1
171137,University of Michigan-Dearborn,UM-Dearborn,4901 Evergreen Rd,Dearborn,MI,48128-1491,26,3,Domenico Grasso,Chancellor,3135935000,386006309,RY78VSF6P4G3,00232600,1,https://umdearborn.edu/,https://umdearborn.edu/admissions/,https://umdearborn.edu/financialaid/,https://umdearborn.edu/apply/,https://umdearborn.edu/students/financial-aid/calculators/net-price-calculator,https://umdearborn.edu/students/veteran-affairs/financial-information,umdearborn.edu/campus-life/athletics,https://umdearborn.edu/students/disability-services,1,1,1,9,1,1,12,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,21,18,9,6,2,3,4,1,11,2,3,1,University of Michigan,126010,19820,1,220,26163,Wayne County,2612,-83.231417,42.317287,105,2
171146,University of Michigan-Flint,UM-Flint,303 E. Kearsley Street,Flint,MI,48502-1950,26,3,"Laurence B. Alexander,",Chancellor,8107623000,386006309,L8QSLB2KCRE5,00232700,1,www.umflint.edu/,www.umflint.edu/admissions/,www.umflint.edu/finaid/,www.umflint.edu/admissions/,www.umflint.edu/NetPriceCalculator.html,www.ro.umich.edu/tuition-residency/residency,,www.umflint.edu/disabilitysupportservices,1,1,1,9,1,1,11,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,2,21,17,17,6,-2,3,5,2,10,2,3,1,University of Michigan,126010,22420,1,220,26049,Genesee County,2608,-83.690276,43.018750,97,2
171155,Mid Michigan College,,1375 S Clare Ave,Harrison,MI,48625-9447,26,3,Timothy Hood,President,9893866622,381812272,XCZ9Q91GKCS6,00676800,1,www.midmich.edu/,www.midmich.edu/admissions,www.midmich.edu/student-resources/financial-aid,www.midmich.edu/admissions/targetx-apply,www.midmich.edu/student-resources/financial-aid/payment-options/net-price-calculator,www.midmich.edu/student-resources/veterans,https://www.midmich.edu/student-resources/enrollment/records/student-right-know,https://www.midmich.edu/student-resources/support-for-success/accommodation-services,4,2,1,3,1,2,40,1,2,-2,2,2,41,1,A,-2,-2,-2,1,1,1,1,1,4,40,5,12,4,-2,2,1,2,-2,2,2,2,-2,-2,-2,-2,-2,26035,Clare County,2602,-84.763715,43.969586,71,1
171225,Monroe County Community College,,1555 South Raisinville Road,Monroe,MI,48161-9746,26,3,Kojo Quartey,President,7342427300,386096311,SJVPW76KNHH5,00229400,1,www.monroeccc.edu/,www.monroeccc.edu/admissions/admsindx.htm,www.monroeccc.edu/financialaid/finaindx.htm,www.monroeccc.edu/future-students,www.monroeccc.edu/financialaid/netprice/npcalc.htm,www.monroeccc.edu/studentservices/veterans.htm,,www.monroeccc.edu/lal/disability_services.htm,4,2,1,3,1,2,40,1,2,-2,2,2,41,1,A,-2,-2,-2,1,1,1,1,1,4,40,5,12,4,-2,2,1,2,-2,2,2,2,-2,-2,33780,1,220,26115,Monroe County,2605,-83.470274,41.916170,71,2
171234,Montcalm Community College,,2800 College Dr.,Sidney,MI,48885-9723,26,3,Connie Stewart,Senior Vice President and Chief Operating Officer,9893282111,381790920,FFS4ESPZUXD1,00229500,1,www.montcalm.edu/,www.montcalm.edu/admissions,www.montcalm.edu/financial-aid,www.montcalm.edu/getting-started,www.montcalm.edu/financial-aid,www.montcalm.edu/veterans-military,https://www.montcalm.edu/about/studentconsumer-information/transparency-reporting/,www.montcalm.edu/accessibility-services,4,2,1,3,1,2,40,1,2,-2,2,2,42,1,A,-2,-2,-2,1,1,1,1,1,4,40,4,12,2,-2,2,1,2,-2,2,2,2,-2,-2,24340,1,266,26117,Montcalm County,2602,-85.100181,43.253191,69,2
171304,Muskegon Community College,,221 S Quarterline Rd,Muskegon,MI,49442-1432,26,3,Dr. John Selmon,President,2317739131,381717800,DBSBEJ89A9G6,00229700,1,www.muskegoncc.edu/,www.muskegoncc.edu/admissions/,www.muskegoncc.edu/paying-for-college/financial-aid/,www.muskegoncc.edu/admissions/become-a-student/,www.muskegoncc.edu/wp-content/uploads/NetPriceCalculator/npcalc.htm,www.muskegoncc.edu/veterans/,,www.muskegoncc.edu/student-resources/student-success/disability-support/,4,2,1,4,1,2,40,1,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,4,40,5,2,4,-2,3,1,1,-2,2,2,2,-2,-2,34740,1,266,26121,Muskegon County,2603,-86.196384,43.250329,71,1
171395,North Central Michigan College,NCMC,1515 Howard St,Petoskey,MI,49770,26,3,Dr. David Roland Finley,President,2313486600,381586760,P7D7XAUF4QE4,00229900,1,www.ncmich.edu/,www.ncmich.edu/,https://www.ncmich.edu/admissions/financial-aid/index.html,https://www.ncmich.edu/future-students/apply-now.html,https://www.ncmich.edu/admissions/tuition-costs/north-central-cost-calculator.html,www.ncmich.edu/admissions/veterans-active-military.html,https://www.ncmich.edu/student-consumer-information.html,https://www.ncmich.edu/north-central-policies-resources/lss-student-guidelines.html,4,2,1,3,1,2,40,1,2,-2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,4,40,3,3,4,-2,2,1,1,-2,2,2,2,-2,-2,37950,2,-2,26047,Emmet County,2601,-84.954183,45.361727,66,2
171456,Northern Michigan University,,1401 Presque Isle Avenue,Marquette,MI,49855-5301,26,3,Brock Tessman,President,9062271000,386029206,M6MUFMANCJC7,00230100,1,https://www.nmu.edu/,https://www.nmu.edu/admissions/,https://www.nmu.edu/financialaid/,https://www.nmu.edu/admissions/apply,https://www.nmu.edu/financialaid/CostCalculator,https://www.nmu.edu/admissions/veterans,https://nmu.edu/institutionaleffectiveness/graduation-rates,https://www.nmu.edu/disabilityservices/,1,1,1,9,1,1,13,1,2,2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,2,21,19,14,3,-2,3,3,2,2,2,3,2,-2,-2,32100,2,-2,26103,Marquette County,2601,-87.406568,46.559751,114,1
171483,Northwestern Michigan College,NMC,1701 E Front St,Traverse City,MI,49686,26,3,Dr. Nick Nissley,President,2319951000,386027348,KZAJC42FB5D3,00230200,1,https://www.nmc.edu/,https://www.nmc.edu/admissions/index.html,https://www.nmc.edu/financial-aid/index.html,https://nmc.elluciancrmrecruit.com/admissions/pages/welcome.aspx,https://www.nmc.edu/financial-aid/net-price-calculator/index.html,https://www.nmc.edu/admissions/military-veterans/veterans-benefits.html,,https://www.nmc.edu/student-services/tutoring-support/support-services.html,1,1,1,5,1,2,30,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,3,40,14,3,4,-2,2,1,1,-2,2,2,2,-2,-2,45900,1,-2,26055,Grand Traverse County,2601,-85.585517,44.765436,187,1
171492,Northwood University,NU,4000 Whiting Dr,Midland,MI,48640-2398,26,3,Kent MacDonald,President,8006229000,381624684,,00407200,1,www.northwood.edu/,www.northwood.edu/admissions,www.northwood.edu/financial-aid/applying-for-financial-aid,apply.northwood.edu/Pages/Welcome.aspx,www.northwood.edu/webapps/finaid/coa/,www.northwood.edu/military,,www.northwood.edu/academics/undergraduate/academics/disability-services,2,1,2,9,1,1,12,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,2,55,29,24,5,-2,2,3,6,6,2,2,1,Northwood University,200990,33220,1,474,26111,Midland County,2608,-84.276820,43.628717,163,1
171535,Oakland Community College,,2900 Featherstone Road,Auburn Hills,MI,48326-2845,26,3,Peter Provenzano,Chancellor,2482324100,381751522,GRBGSMEVKN86,00230300,1,https://www.oaklandcc.edu/,https://www.oaklandcc.edu/admissions/,https://www.oaklandcc.edu/FinAid,https://oaklandcc.elluciancrmrecruit.com/Apply/Account/Create,https://www.oaklandcc.edu/NetPriceCalculator/,,www.oaklandcc.edu/athletics/raider-facts,https://oaklandcc.edu/access/default.aspx,4,2,1,3,1,2,40,1,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,4,40,2,11,2,-2,4,1,2,-2,2,4,2,-2,-2,19820,1,220,26125,Oakland County,2611,-83.224283,42.646226,61,1
171571,Oakland University,Oakland|OU|O.U.,2200 North Squirrel Road,Rochester Hills,MI,48309-4401,26,3,Ora Pescovitz,President,2483702100,381714400,HJTLACN81NK1,00230700,1,www.oakland.edu/,www.oakland.edu/futurestudents,www.oakland.edu/financialservices,www.oakland.edu/futurestudents/apply/,www.oakland.edu/npc,www.oakland.edu/financialservices/available-financial-assistance/veterans/,,www.oakland.edu/dss,1,1,1,9,1,1,11,1,2,2,1,2,21,1,A,-2,-2,-2,1,1,1,1,1,2,16,16,17,3,2,3,5,2,2,2,4,2,-2,-2,19820,1,220,26125,Oakland County,2611,-83.216418,42.674573,94,1
171599,The University of Olivet,OC Comets,320 South Main Street,Olivet,MI,49076,26,3,Steven M. Corey,President,8004567189,381459365,N7HPT4BHG979,00230800,1,https://www.uolivet.edu/,https://www.uolivet.edu/admissions/,https://www.uolivet.edu/financial-aid/,https://www.uolivet.edu/admissions/apply/,https://apply.uolivet.edu/register/netpricecalculator,https://www.uolivet.edu/admissions/nontraditional-students/military-veteran-students/,https://www.uolivet.edu/student-consumer-information/,https://www.uolivet.edu/student-life/office-of-student-engagement/,2,1,2,7,1,1,20,1,2,2,2,2,42,1,A,-2,-2,-2,1,1,1,1,1,2,31,22,15,4,-2,2,3,2,6,2,1,2,-2,-2,29620,1,330,26045,Eaton County,2607,-84.923891,42.442891,138,1
171775,Port Huron Cosmetology College,Michigan College Of Beauty,5620 Dixie Hwy,Waterford,MI,48329,26,3,Deanna Dereere,Presiditing Director,2486239494,382037584,LFBXKW87H5K9,00894600,1,www.michigancollegeofbeauty.com/,www.michigancollegeofbeauty.com/,www.michigancollegeofbeauty.com/,www.michigancollegeofbeauty.com/,nces.ed.gov/ipeds/netpricecalculator,,,www.michigancollegeofbeauty.com/,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,19820,1,220,26125,Oakland County,2611,-83.398624,42.700677,47,2
171881,Kuyper College,,3333 East Beltline Ave NE,Grand Rapids,MI,49525-9781,26,3,Dr. Patricia R. Harris,President,6162223000,381368367,WNCBGMLFEDS5,00231100,1,https://www.kuyper.edu/,https://www.kuyper.edu/admissions/,https://www.kuyper.edu/tuition-and-financial-aid/tuition-and-fees/,www.apply.kuyper.edu/,https://www.kuyper.edu/globalassets/images/tuition--aid/index.html,,,https://www.kuyper.edu/student-development/Supportservices/,2,1,2,7,1,1,20,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,2,51,22,15,4,-2,1,3,2,12,2,1,2,-2,-2,24340,1,266,26081,Kent County,2603,-85.592657,43.021950,141,1
171988,Ross Medical Education Center-Lansing,,4106 W Saginaw Hwy,Lansing,MI,48917-2108,26,3,George Grayeb,Chief Executive Officer,5177039044,861846791,G21QUJT53MF8,02533600,1,https://rosseducation.edu/,https://rosseducation.edu/,https://rosseducation.edu/,,https://rosseducation.edu/consumer-info/#npc,,https://rosseducation.edu/consumer-info/,https://rosseducation.edu/,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"Ross Education, LLC",304050,29620,1,330,26045,Eaton County,2607,-84.605807,42.741855,51,2
171997,Ross Medical Education Center-Warren,,4237 E. 12 Mile Road,Warren,MI,48092-4141,26,3,George Grayeb,Chief Executive Officer,2485484389,861846791,PZJMZGRUY324,02180100,1,https://rosseducation.edu/,https://rosseducation.edu/,https://rosseducation.edu/,,https://rosseducation.edu/consumer-info/#npc,,https://rosseducation.edu/consumer-info/,https://rosseducation.edu/,9,3,3,2,1,2,0,2,2,-2,2,2,12,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"Ross Education, LLC",304050,19820,1,220,26099,Macomb County,2610,-83.065785,42.506481,50,2
172015,Ross Medical Education Center-Flint,,"G3630 Miller Road, Suite D",Flint,MI,48507-1234,26,3,George Grayeb,Chief Executive Officer,8107337488,861846791,JPP6D7LVEBH8,02099700,1,https://rosseducation.edu/,https://rosseducation.edu/,https://rosseducation.edu/,,https://rosseducation.edu/consumer-info/#npc,,https://rosseducation.edu/consumer-info/,https://rosseducation.edu/,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"Ross Education, LLC",304050,22420,1,220,26049,Genesee County,2608,-83.751751,42.986442,52,2
172033,Sacred Heart Major Seminary,"SHMS; Sacred Heart; Sacred Heart Seminary; Sacred Heart Major Seminary, Inc.",2701 Chicago Blvd,Detroit,MI,48206-1799,26,3,Fr. Stephen Burr,Rector/ President,3138838500,381358214,QSFNHXAHB527,00231300,1,www.shms.edu/,www.shms.edu/content/admissions,www.shms.edu/content/financial-aid,https://empower.shms.edu:4431/forms/gen_cf/inq_app_exec_screen.cfm?scor_id=%2522%25290%255C%2520%250A,https://www.shms.edu/calc,,,https://www.shms.edu/content/financial-aid,2,1,2,8,1,1,20,1,2,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,51,21,31,-2,-2,2,2,12,12,2,1,2,-2,-2,19820,1,220,26163,Wayne County,2613,-83.111682,42.375248,133,1
